Path,Text
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/006/s006u336w.wav,ROB MADE HUNGARIAN GOULASH FOR DINNER AND GOOSEBERRY PIE FOR DESSERT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/006/s006u351w.wav,THE NEW SUBURBANITES WORKED HARD ON REFURBISHING THEIR OLDER HOME
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/006/s006u220w.wav,THE MOST RECENT GEOLOGICAL SURVEY FOUND SEISMIC ACTIVITY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/006/s006u325w.wav,THE FULL MOON SHONE BRIGHTLY THAT NIGHT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/006/s006u117w.wav,THE MANGO AND THE PAPAYA ARE IN A BOWL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/006/s006u285w.wav,RICH PURCHASED SEVERAL SIGNED LITHOGRAPHS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/006/s006u185w.wav,DID YOU BUY ANY CORDUROY OVERALLS?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/006/s006u406w.wav,THERE WAS A GIGANTIC WASP NEXT TO IRVING'S BIG TOP HAT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/006/s006u207w.wav,DO YOU HEAR THE SLEIGH BELLS RINGING?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/006/s006u435w.wav,THE RICH SHOULD INVEST IN BLACK ZIRCONS INSTEAD OF STYLISH SHOES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/006/s006u026w.wav,MOST YOUNG RISE EARLY EVERY MORNING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u122w.wav,ENCYCLOPEDIAS SELDOM PRESENT ANECDOTAL EVIDENCE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u270w.wav,ARE HOLIDAY APRONS AVAILABLE TO US?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u339w.wav,DID SHAWN CATCH THAT BIG GOOSE WITHOUT HELP?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u152w.wav,"MOSQUITOES EXIST IN WARM, HUMID CLIMATES"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u227w.wav,IT'S HEALTHIER TO COOK WITHOUT SUGAR
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u212w.wav,I GAVE THEM SEVERAL CHOICES AND LET THEM SET THE PRIORITIES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u437w.wav,THEY USED AN AGGRESSIVE POLICEMAN TO FLAG THOUGHTLESS MOTORISTS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u317w.wav,THE CRANBERRY BOG GETS VERY PRETTY IN AUTUMN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u090w.wav,THE THINKER IS A FAMOUS SCULPTURE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u224w.wav,HOW GOOD IS YOUR ENDURANCE?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u292w.wav,THESE EXCLUSIVE DOCUMENTS MUST BE LOCKED UP AT ALL TIMES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u381w.wav,WE WELCOME MANY NEW STUDENTS EACH YEAR
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u395w.wav,"I TOOK HER WORD FOR IT, BUT IS SHE REALLY GOING WITH YOU?"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u241w.wav,THE HALLWAY OPENS INTO A HUGE CHAMBER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u196w.wav,HOW DO OYSTERS MAKE PEARLS?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u043w.wav,ELDERLY PEOPLE ARE OFTEN EXCLUDED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u208w.wav,ROB SAT BY THE POND AND SKETCHED THE STRAY GEESE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u083w.wav,MY INSTRUCTIONS DESPERATELY NEED UPDATING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u412w.wav,GWEN PLANTED GREEN BEANS IN HER VEGETABLE GARDEN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u204w.wav,EVEN I OCCASIONALLY GET THE MONDAY BLUES!
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u338w.wav,"THE DARK, MURKY LAGOON WOUND AROUND FOR MILES"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u394w.wav,CALCIUM MAKES BONES AND TEETH STRONG
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u206w.wav,"WHEN PEELING AN ORANGE, IT IS HARD NOT TO SPRAY JUICE"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u209w.wav,MICHAEL COLORED THE BEDROOM WALL WITH CRAYONS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u350w.wav,MANY WEALTHY TYCOONS SPLURGED AND BOUGHT BOTH A YACHT AND A SCHOONER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u112w.wav,TUGBOATS ARE CAPABLE OF HAULING HUGE LOADS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u188w.wav,WHO AUTHORIZED THE UNLIMITED EXPENSE ACCOUNT?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u424w.wav,TOP ZINNIAS RARELY HAVE CROOKED STEMS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u091w.wav,THE MISPRINT PROVOKED AN IMMEDIATE DISCLAIMER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u213w.wav,THE NEWS AGENCY HIRED A GREAT JOURNALIST
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u398w.wav,CHILDREN CAN CONSUME MANY FRUIT CANDIES IN ONE SITTING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u166w.wav,BIOLOGISTS USE RADIOACTIVE ISOTOPES TO STUDY MICROORGANISMS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u434w.wav,EACH STAG SURELY FINDS A BIG FAWN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u129w.wav,ANGORA CATS ARE FURRIER THAN SIAMESE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u432w.wav,"COFFEE IS GROWN ON STEEP, JUNGLE-LIKE SLOPES IN TEMPERATE ZONES"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u185w.wav,DID YOU BUY ANY CORDUROY OVERALLS?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u290w.wav,THIS BROCHURE IS PARTICULARLY INFORMATIVE FOR A PROSPECTIVE BUYER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u172w.wav,THE TRIUMPHANT WARRIOR EXHIBITED NAIVE HEROISM
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u055w.wav,THE LACK OF HEAT COMPOUNDED THE TENANT'S GRIEVANCES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u045w.wav,ADDITION AND SUBTRACTION ARE LEARNED SKILLS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u191w.wav,WITHDRAW ALL PHONY ACCUSATIONS AT ONCE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u321w.wav,"THE GROUNDHOG CLEARLY SAW HIS SHADOW, BUT STAYED OUT ONLY A MOMENT"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u370w.wav,THAT NOISE PROBLEM GROWS MORE ANNOYING EACH DAY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u124w.wav,OBJECTS MADE OF PEWTER ARE BEAUTIFUL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u078w.wav,DOCTORS PRESCRIBE DRUGS TOO FREELY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u375w.wav,GROWING WELL-KEPT GARDENS IS VERY TIME CONSUMING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u330w.wav,COUNT THE NUMBER OF TEASPOONS OF SOYSAUCE THAT YOU ADD
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u245w.wav,DOES HINDU IDEOLOGY HONOR COWS?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u088w.wav,FLYING STANDBY CAN BE PRACTICAL IF YOU WANT TO SAVE MONEY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u393w.wav,SHE USES BOTH NAMES INTERCHANGEABLY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u427w.wav,EVERY CAB NEEDS REPAINTING OFTEN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u310w.wav,THE HOOD OF THE JEEP WAS STEAMING IN THE HOT SUN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u257w.wav,WE ARE OPEN EVERY MONDAY EVENING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u068w.wav,UPGRADE YOUR STATUS TO REFLECT YOUR WEALTH
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u293w.wav,PLEASE TAKE THIS DIRTY TABLE CLOTH TO THE CLEANERS FOR ME
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u065w.wav,CHALLENGE EACH GENERAL'S INTELLIGENCE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u238w.wav,A DOCTOR WAS IN THE AMBULANCE WITH THE PATIENT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u334w.wav,OFTEN YOU'LL GET BACK MORE THAN YOU PUT IN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u080w.wav,IT'S ILLEGAL TO POSTDATE A CHECK
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u239w.wav,PUREE SOME FRUIT BEFORE PREPARING THE SKEWERS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u017w.wav,CARL LIVES IN A LIVELY HOME
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u120w.wav,"THE COYOTE, BOBCAT, AND HYENA ARE WILD ANIMALS"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u005w.wav,SHE IS THINNER THAN I AM
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u402w.wav,WE'LL SERVE RHUBARB PIE AFTER RACHEL'S TALK
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u158w.wav,THE DRUNKARD IS A SOCIAL OUTCAST
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u346w.wav,THE BARRACUDA RECOILED FROM THE SERPENT'S POISONOUS FANGS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u259w.wav,TORNADOS OFTEN DESTROY ACRES OF FARM LAND
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u387w.wav,THE GIANT REDWOODS SHIMMERED IN THE GLISTENING SUN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u136w.wav,SCIENTIFIC PROGRESS COMES FROM THE DEVELOPMENT OF NEW TECHNIQUES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u193w.wav,WHY BUY OIL WHEN YOU ALWAYS USE MINE?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u184w.wav,THE CAT'S MEOW ALWAYS HURTS MY EARS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u260w.wav,REMEMBER TO ALLOW IDENTICAL TWINS TO ENTER FREELY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u019w.wav,ALUMINUM SILVERWARE CAN OFTEN BE FLIMSY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u211w.wav,ONLY THE BEST PLAYERS ENJOY POPULARITY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u333w.wav,AN ADULT MALE BABOON'S TEETH ARE NOT SUITABLE FOR EATING SHELLFISH
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u139w.wav,THE BUNGALOW WAS PLEASANTLY SITUATED NEAR THE SHORE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u343w.wav,THE FRIGHTENED CHILD WAS GENTLY SUBDUED BY HIS BIG BROTHER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u092w.wav,A LARGE HOUSEHOLD NEEDS LOTS OF APPLIANCES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u046w.wav,THAT PICKPOCKET WAS CAUGHT RED-HANDED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u035w.wav,HELP CELEBRATE YOUR BROTHER'S SUCCESS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u073w.wav,CLIFF'S DISPLAY WAS MISPLACED ON THE SCREEN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u415w.wav,MOVE THE GARBAGE NEARER TO THE LARGE WINDOW
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u354w.wav,A LAWYER WAS APPOINTED TO EXECUTE HER WILL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u123w.wav,A SCREWDRIVER IS MADE FROM VODKA AND ORANGE JUICE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u261w.wav,DO YOU HAVE THE YELLOW OINTMENT READY?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u388w.wav,HER RIGHT HAND ACHES WHENEVER THE BAROMETRIC PRESSURE CHANGES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u214w.wav,THE MORNING DEW ON THE SPIDER WEB GLISTENED IN THE SUN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u218w.wav,TRY TO RECALL THE EVENTS IN CHRONOLOGICAL ORDER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u411w.wav,BUTTERSCOTCH FUDGE GOES WELL WITH VANILLA ICE CREAM
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u077w.wav,BAGPIPES AND BONGOS ARE MUSICAL INSTRUMENTS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u327w.wav,AL RECEIVED A JOINT APPOINTMENT IN THE BIOLOGY AND ENGINEERING DEPARTMENTS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u267w.wav,"DRAW EVERY OUTER LINE FIRST, THEN FILL IN THE INTERIOR"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u066w.wav,WE GOT DRENCHED FROM THE UNINTERRUPTED RAIN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u225w.wav,KEEP THE THERMOMETER UNDER YOUR TONGUE!
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u074w.wav,AN OFFICIAL DEADLINE CANNOT BE POSTPONED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u062w.wav,ANY CONTRIBUTIONS WILL BE GREATLY APPRECIATED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u303w.wav,THE BLUEJAY FLEW OVER THE HIGH BUILDING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u029w.wav,HELP GREG TO PICK A PECK OF POTATOES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u220w.wav,THE MOST RECENT GEOLOGICAL SURVEY FOUND SEISMIC ACTIVITY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u362w.wav,THE ANNOYING RACCOONS SLIPPED INTO PHIL'S GARDEN EVERY NIGHT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u072w.wav,SPRING STREET IS STRAIGHT AHEAD
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u179w.wav,WE COULD BARELY SEE THE FJORDS THROUGH THE SNOW FLURRIES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u133w.wav,PIZZERIAS ARE CONVENIENT FOR A QUICK LUNCH
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u130w.wav,HE ATE FOUR EXTRA EGGS FOR BREAKFAST
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u207w.wav,DO YOU HEAR THE SLEIGH BELLS RINGING?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u044w.wav,BASKETBALL CAN BE AN ENTERTAINING SPORT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u085w.wav,CEMENT IS MEASURED IN CUBIC YARDS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u042w.wav,BIBLICAL SCHOLARS ARGUE HISTORY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u384w.wav,PLEASE SHORTEN THIS SKIRT FOR JOYCE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u408w.wav,"I'D RIDE THE SUBWAY, BUT I HAVEN'T ENOUGH CHANGE"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u177w.wav,DOES CREOLE COOKING USE CURRY?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u039w.wav,BARB'S GOLD BRACELET WAS A GRADUATION PRESENT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u197w.wav,DRAW EACH GRAPH ON A NEW AXIS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u098w.wav,GUESS THE QUESTION FROM THE ANSWER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u348w.wav,I'LL HAVE A SCOOP OF THAT EXOTIC PURPLE AND TURQUOISE SHERBET
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u022w.wav,"WHEN ALL ELSE FAILS, USE FORCE"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u148w.wav,MOST PRECINCTS HAD A THIRD OF THE VOTES COUNTED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u313w.wav,DROP FIVE FORMS IN THE BOX BEFORE YOU GO OUT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u438w.wav,SHELL SHOCK CAUSED BY SHRAPNEL IS SOMETIMES CURED THROUGH GROUP THERAPY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u315w.wav,BOB FOUND MORE CLAMS AT THE OCEAN'S EDGE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u222w.wav,YOU ALWAYS COME UP WITH PATHOLOGICAL EXAMPLES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u326w.wav,STEVE COLLECTS RARE AND NOVEL COINS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u160w.wav,"AS COAUTHORS, WE PRESENTED OUR NEW BOOK TO THE HAUGHTY AUDIENCE"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u084w.wav,COOPERATION ALONG WITH UNDERSTANDING ALLEVIATE DISPUTE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u243w.wav,THEY ALL AGREE THAT THE ESSAY IS BARELY INTELLIGIBLE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u400w.wav,JUST DROP NOTICES IN ANY SUGGESTION BOX
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u182w.wav,THICK GLUE OOZED OUT OF THE TUBE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u332w.wav,TODD PLACED TOP PRIORITY ON GETTING HIS BIKE FIXED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u295w.wav,"IF CAROL COMES TOMORROW, HAVE HER ARRANGE FOR A MEETING AT TWO"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u026w.wav,MOST YOUNG RISE EARLY EVERY MORNING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u037w.wav,CRITICAL EQUIPMENT NEEDS PROPER MAINTENANCE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u452w.wav,"IN DEVELOPING FILM, MANY TOXIC CHEMICALS ARE USED"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u337w.wav,BOB BANDAGED BOTH WOUNDS WITH THE SKILL OF A DOCTOR
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u110w.wav,THE BEST WAY TO LEARN IS TO SOLVE EXTRA PROBLEMS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u256w.wav,THE IRATE ACTOR STOMPED AWAY IDIOTICALLY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u183w.wav,WHY ELSE WOULD DANNY ALLOW OTHERS TO GO?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u240w.wav,IT'S NOT EASY TO CREATE ILLUMINATING EXAMPLES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u281w.wav,CORY AND TRISH PLAYED TAG WITH BEACH BALLS FOR HOURS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u010w.wav,ARE YOUR GRADES HIGHER OR LOWER THAN NANCY'S?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/019/s019u004w.wav,JANE MAY EARN MORE MONEY BY WORKING HARD
